industry_div,accident_kind,accident_summary,causal_object,high_risk_situation,causal_factor,countermeasure,content,gong_jong,jak_up_myung,mid_industry,accident_type_mapped
임업,,2016년 11월경 OO국유림에서 재해자가 벌목작업을 하던 중 동료작업자가 벌목 후 방치한 주변 수먹에 걸려있던 나무가 재해자 방향으로 떨어지면서 머리를 맞고 사망,나무(벌도목),벌목·조재 작업,"『인근에서 작업하던 동료 작업자의 벌도목이나, 주변 나무에 걸려있던 벌도목』 이 작업자 방향으로 떨어져 머리를 맞음","▶ 벌목 작업 시에는 사전에 대피장소를 정하여 작업 실시
▶ 충분한 안전거리를 확보하여, 다른 작업자와 동시에 작업 금지","2016년 11월경 OO국유림에서 재해자가 벌목작업을 하던 중 동료작업자가 벌목 후 방치한 주변 수먹에 걸려있던 나무가 재해자 방향으로 떨어지면서 머리를 맞고 사망 [유발요인] 『인근에서 작업하던 동료 작업자의 벌도목이나, 주변 나무에 걸려있던 벌도목』 이 작업자 방향으로 떨어져 머리를 맞음 [대책] ▶ 벌목 작업 시에는 사전에 대피장소를 정하여 작업 실시
▶ 충분한 안전거리를 확보하여, 다른 작업자와 동시에 작업 금지",,,임업,
제조업,,"2016년 6월경 용해로 덮개 하부에 설치된 실린더를 교체하기 위해 작업자 4명이 크레인 줄걸이를 덮개 인양용 러그에 걸어 작업 중 러그가 파단되어 재해자를 충격하여 1명 사망, 3명 부상",줄걸이기구(리프팅 러그),"크레인(천장주행, 갠트리, 지브 등) 사용 작업","『줄걸이 기구의 용접 불량, 마모, 변형, 손상』으로 인해 운반하는 화물이 떨어지면서 부딪히거나 그 아래 깔림","▶ 설비·구조물 상태 정기적 점검 및 예방 관리
▶ 와이어로프 손상 시 즉시 교체하여 사용","2016년 6월경 용해로 덮개 하부에 설치된 실린더를 교체하기 위해 작업자 4명이 크레인 줄걸이를 덮개 인양용 러그에 걸어 작업 중 러그가 파단되어 재해자를 충격하여 1명 사망, 3명 부상 [유발요인] 『줄걸이 기구의 용접 불량, 마모, 변형, 손상』으로 인해 운반하는 화물이 떨어지면서 부딪히거나 그 아래 깔림 [대책] ▶ 설비·구조물 상태 정기적 점검 및 예방 관리
▶ 와이어로프 손상 시 즉시 교체하여 사용",,,기계기구·금속·비금속광물제품제조업,
기타의사업,,2017년 7월경 OO공원에서 재해자가 동료작업자와 함께 벌목 작업을 하던 중 벌도목(고사목)이 재해자 방향으로 넘어지면서 머리를 가격하여 사망,나무(벌도목),벌목·조재 작업,"『벌도목이 의도하지 않은 방향으로 쓰러지거나, 주변 장애물에 걸려』 작업자 방향으로 쓰러지면서 안면 또는 머리를 가격(부딪힘)","▶ 벌목 작업 시에는 사전에 대피장소를 정하여 작업 실시
▶ 충분한 안전거리를 확보하여, 다른 작업자와 동시에 작업 금지","2017년 7월경 OO공원에서 재해자가 동료작업자와 함께 벌목 작업을 하던 중 벌도목(고사목)이 재해자 방향으로 넘어지면서 머리를 가격하여 사망 [유발요인] 『벌도목이 의도하지 않은 방향으로 쓰러지거나, 주변 장애물에 걸려』 작업자 방향으로 쓰러지면서 안면 또는 머리를 가격(부딪힘) [대책] ▶ 벌목 작업 시에는 사전에 대피장소를 정하여 작업 실시
▶ 충분한 안전거리를 확보하여, 다른 작업자와 동시에 작업 금지",,,국가및지방자치단체의사업,
제조업,,2017년 12월 목재가공공장에서 재해자가 합판에 라미네이팅지를 접착하는 시트지 접착기 시운전 중 접착기 상하 롤러 사이에 신체 일부가 말림 ,생산설비(합판 시트지 접착기),비정형 작업(시운전),"『설비에 안전장치가 설치되어 있지 않거나, 설치된 안전장치를 무력화한 상태』로 사용하던 중 말리거나 끼임","▶ 방호장치 작동불량 등 이상시 관리감독자 등에게 선보고 및 조치 후 작업 재개가 당연한 안전문화 구축　
▶ 작업 전 광전자식 방호장치 정상 여부 확인 ","2017년 12월 목재가공공장에서 재해자가 합판에 라미네이팅지를 접착하는 시트지 접착기 시운전 중 접착기 상하 롤러 사이에 신체 일부가 말림  [유발요인] 『설비에 안전장치가 설치되어 있지 않거나, 설치된 안전장치를 무력화한 상태』로 사용하던 중 말리거나 끼임 [대책] ▶ 방호장치 작동불량 등 이상시 관리감독자 등에게 선보고 및 조치 후 작업 재개가 당연한 안전문화 구축　
▶ 작업 전 광전자식 방호장치 정상 여부 확인 ",,,수제품및기타제품제조업,
제조업,,2017년 3월경 제품장에서 동료운전자가 지게차를 이용하여 H빔을 반출하던 중 적치대 3단에 적재된 H빔이 마스트 상단에 걸려 지게차를 후진하자 H빔이 떨어지며 반경내에 있던 재해자를 충격하여 사망,운반물(H빔),혼재작업(작업자-작업차량),『차량 작업 구역에 근로자 출입을 통제하지 않은 상태』에서 근로자가 작업차량 또는 운반하는 화물에 부딪히거나 깔림 또는 주변 구조물과 그 사이에 끼임,▶ 차량을 사용하는 작업하는 구역과 차량 이동 경로를 근로자 이동 통로와 구분 실시,2017년 3월경 제품장에서 동료운전자가 지게차를 이용하여 H빔을 반출하던 중 적치대 3단에 적재된 H빔이 마스트 상단에 걸려 지게차를 후진하자 H빔이 떨어지며 반경내에 있던 재해자를 충격하여 사망 [유발요인] 『차량 작업 구역에 근로자 출입을 통제하지 않은 상태』에서 근로자가 작업차량 또는 운반하는 화물에 부딪히거나 깔림 또는 주변 구조물과 그 사이에 끼임 [대책] ▶ 차량을 사용하는 작업하는 구역과 차량 이동 경로를 근로자 이동 통로와 구분 실시,,,기계기구·금속·비금속광물제품제조업,
기타의사업,,2017년 6월경 OO재활용 선별 사업장에서 재해자가 빗자루질을 하던 중 작업장 내에서 후진하던 차량(1톤 트럭) 후미에 추돌해 사망,화물운반트럭(카고트럭),혼재작업(작업자-작업차량),근로자와 작업차량 간 『혼재작업 장소에서 근로자 이동과 작업차량 운행을 통제하지 않은 상태』에서 근로자가 작업차량에 부딪히나 깔림 또는 주변 구조물과 작업차량 사이에 끼임,"▶ 지게차 이용 중량물 취급에 대한 작업계획서 작성(작업방법, 운행경로, 근로자와 지게차 혼재 작업 여부 등)
▶ 혼재 작업 시 작업지휘자 또는 유도자 배치","2017년 6월경 OO재활용 선별 사업장에서 재해자가 빗자루질을 하던 중 작업장 내에서 후진하던 차량(1톤 트럭) 후미에 추돌해 사망 [유발요인] 근로자와 작업차량 간 『혼재작업 장소에서 근로자 이동과 작업차량 운행을 통제하지 않은 상태』에서 근로자가 작업차량에 부딪히나 깔림 또는 주변 구조물과 작업차량 사이에 끼임 [대책] ▶ 지게차 이용 중량물 취급에 대한 작업계획서 작성(작업방법, 운행경로, 근로자와 지게차 혼재 작업 여부 등)
▶ 혼재 작업 시 작업지휘자 또는 유도자 배치",,,국가및지방자치단체의사업,
제조업,,2017년 7월 경 수출포장 목상자 조립공장에서 재해자가 목상자 조립을 보조하던 중 동료 근로자가 들고 있던 목공용 타정기(에어타카)에서 못이 발사되어 머리에 맞고 사망,수공구(에어타카),그라인더 등 수공구를 사용하는 작업,"『설비를 오조작』하여 갑자기 작동한 설비의 구동부에 끼이거나 말림, 절단","▶ 설비 조작스위치, 판넬 등에 조작 스위치의 기능(정지, 작동, 수동, 반자동, 자동, 역회전 등) 표시
▶ 생산 설비의 불시 가동을 방지하기 위한 LOTO(Lock Out_잠금장치, Tag Out_점검 중 꼬리표)제도 시행
▶ 작업자간 의사소통 방안 수립 및 실시","2017년 7월 경 수출포장 목상자 조립공장에서 재해자가 목상자 조립을 보조하던 중 동료 근로자가 들고 있던 목공용 타정기(에어타카)에서 못이 발사되어 머리에 맞고 사망 [유발요인] 『설비를 오조작』하여 갑자기 작동한 설비의 구동부에 끼이거나 말림, 절단 [대책] ▶ 설비 조작스위치, 판넬 등에 조작 스위치의 기능(정지, 작동, 수동, 반자동, 자동, 역회전 등) 표시
▶ 생산 설비의 불시 가동을 방지하기 위한 LOTO(Lock Out_잠금장치, Tag Out_점검 중 꼬리표)제도 시행
▶ 작업자간 의사소통 방안 수립 및 실시",,,목재및종이제품제조업,
제조업,,2017년 5월경 사업장내에서 재해자가 설비가 가동중인 상태에서 자동압접기 용접부 전면에 들어가 그레이팅 용접부 점검을 확인하던 중 자동압접기 이송롤과 이송대차 전면 취출부에 상체가 압박되어 사망,이동대차,비정형 작업(점검),"『주변 설비의 움직임을 인지하지 못하거나, 안전거리를 확보하지 않고 작업』 하여 작동하는 설비에 부딪히거나, 말림·끼임","▶ 같은 장소에서 이루어지는 도급인과 수급인의 작업 혼재 시 재해 발생 예방을 위한 의사 전달 체계 수립
▶ 안전작업허가제도로 작업 전·중·후 안전확보 상태 지속 확인","2017년 5월경 사업장내에서 재해자가 설비가 가동중인 상태에서 자동압접기 용접부 전면에 들어가 그레이팅 용접부 점검을 확인하던 중 자동압접기 이송롤과 이송대차 전면 취출부에 상체가 압박되어 사망 [유발요인] 『주변 설비의 움직임을 인지하지 못하거나, 안전거리를 확보하지 않고 작업』 하여 작동하는 설비에 부딪히거나, 말림·끼임 [대책] ▶ 같은 장소에서 이루어지는 도급인과 수급인의 작업 혼재 시 재해 발생 예방을 위한 의사 전달 체계 수립
▶ 안전작업허가제도로 작업 전·중·후 안전확보 상태 지속 확인",,,기계기구·금속·비금속광물제품제조업,
제조업,,2017년 9월경 작업장내에서 지게차 운전자가 지게차로 파렛트 2단높이(2m) 이적작업을 하던 중 전방 시야가 확보되지 않아 앞에 있던 재해자를 충격하여 사망,지게차,지게차를 사용하는 작업,운반하는 물체 또는 주변 구조물 등에 의해 『설비 조작자의 시야가 확보되지 않은 상태에서 운반』하여 다른 구조물에 부딪히거나 그 사이에 끼임,"▶ 이송방향 전면에서 조작 및 시야 확보가 가능한 정도의 물량 운반
▶ 신호수를 배치하여 신호에 따라 운반작업 실시","2017년 9월경 작업장내에서 지게차 운전자가 지게차로 파렛트 2단높이(2m) 이적작업을 하던 중 전방 시야가 확보되지 않아 앞에 있던 재해자를 충격하여 사망 [유발요인] 운반하는 물체 또는 주변 구조물 등에 의해 『설비 조작자의 시야가 확보되지 않은 상태에서 운반』하여 다른 구조물에 부딪히거나 그 사이에 끼임 [대책] ▶ 이송방향 전면에서 조작 및 시야 확보가 가능한 정도의 물량 운반
▶ 신호수를 배치하여 신호에 따라 운반작업 실시",,,기계기구·금속·비금속광물제품제조업,
제조업,,2017년 9월경 5톤 천장크레인을 사용하여 화물을 운반하던 중 화물이 줄걸이용구(와이어로프 슬링)에서 이탈하여 근처에서 청소작업중이던 재해자를 충격하여 사망,줄걸이기구(훅),"크레인(천장주행, 갠트리, 지브 등) 사용 작업",훅해지장치가 없는 등 『줄걸이가 훅에서 이탈』해 떨어지는 화물에 부딪히거나 깔림,"▶ 인양하중 및 화물의 형태를 고려하여 체인블록의 훅을 선정
▶ 훅과 훅 해지장치 등을 상시 점검하여 사용하고, 이상 시 폐기 처리","2017년 9월경 5톤 천장크레인을 사용하여 화물을 운반하던 중 화물이 줄걸이용구(와이어로프 슬링)에서 이탈하여 근처에서 청소작업중이던 재해자를 충격하여 사망 [유발요인] 훅해지장치가 없는 등 『줄걸이가 훅에서 이탈』해 떨어지는 화물에 부딪히거나 깔림 [대책] ▶ 인양하중 및 화물의 형태를 고려하여 체인블록의 훅을 선정
▶ 훅과 훅 해지장치 등을 상시 점검하여 사용하고, 이상 시 폐기 처리",,,기계기구·금속·비금속광물제품제조업,
제조업,,2017년 12월경 야적장에서 재해자가 지게차로 작업을 위해 포크에 적재된 콘크리트 블록 위에 나무 각목을 올려놓는 작업을 수행하던 중 평탄치 않은 지면으로 인해 지게차가 이동하면서 적재된 콘크리트 블록이 재해자를 충격하여 사망,지게차,지게차를 사용하는 작업,"작업차량이 『운행경로 상의 지형(급경사, 커브, 바닥의 요철, 지반 등) 또는 구조물』로 인해 떨어지거나 넘어지면서 그 아래 깔림","▶ 주·정차 시 불시 이동방지를 위한 브레이크, 고임목 체결 철저
▶ 작업장 내 바닥 평탄화 및 제한속도 준수
▶ 지게차 운전자격이 있는 지정자에 한해 운전 및 시동키 관리","2017년 12월경 야적장에서 재해자가 지게차로 작업을 위해 포크에 적재된 콘크리트 블록 위에 나무 각목을 올려놓는 작업을 수행하던 중 평탄치 않은 지면으로 인해 지게차가 이동하면서 적재된 콘크리트 블록이 재해자를 충격하여 사망 [유발요인] 작업차량이 『운행경로 상의 지형(급경사, 커브, 바닥의 요철, 지반 등) 또는 구조물』로 인해 떨어지거나 넘어지면서 그 아래 깔림 [대책] ▶ 주·정차 시 불시 이동방지를 위한 브레이크, 고임목 체결 철저
▶ 작업장 내 바닥 평탄화 및 제한속도 준수
▶ 지게차 운전자격이 있는 지정자에 한해 운전 및 시동키 관리",,,기계기구·금속·비금속광물제품제조업,
